tweet_id,tweet_time,tweet_text,location,retweets,vaccine,sentiment_vader,sentiment_textblob
1.44e+18,28/09/2021 00:34,booster third COVID shot vile say COVID booster 1 one two shots received third fact vaccine different ingredients informed get brand received 1 2 3 Pfizer moderna,Texas,0,Moderna,negative,neutral
1.44e+18,28/09/2021 00:01,Please make sure look COVID 19 vaccination record card administered two doses Pfizer Moderna single dose Johnson amp Johnson Janssen vaccine Consult w PCP amp child pediatrician 18yrs old age QuincyMA,Massachusetts,0,Moderna,positive,positive
1.44e+18,27/09/2021 23:37,Moderna vs Pfizer Best mRNA Vaccine Scientist Magazine,California,0,Moderna,positive,positive
1.44e+18,27/09/2021 23:08,still waiting Moderna vaccine get approval,Indiana,0,Moderna,positive,neutral
1.44e+18,27/09/2021 20:23,different getting flu shot got Moderna vaccine get 2 shots side effects People respond differently may sore arm headache legs feel heavy survive afraid Go get shot,Indiana,0,Moderna,negative,negative
1.44e+18,27/09/2021 14:16,Moderna recall COVID 19 doses Japan stainless steel contaminants found,Tennessee,0,Moderna,neutral,positive
1.44e+18,27/09/2021 12:47,got Moderna vaccine get Pfizer booster via,Maryland,1,Moderna,neutral,neutral
1.44e+18,27/09/2021 11:04,change anyone mind like data amp marketing saying 5G going take WiFi wanted share always like read lot data sides,Ohio,0,Moderna,positive,neutral
1.44e+18,27/09/2021 03:01,noon ish tomorrow gotten flu vaccine also third Pfizer booster shot feel really excited one shot arm wife get flu shot soon get Moderna booster approved Science save lives,New Mexico,0,Moderna,positive,positive
1.44e+18,26/09/2021 20:56,Rebranding Moderna Trump vaccine could go long way,New York,2,Moderna,neutral,negative
1.44e+18,26/09/2021 05:58,read paper great interest Parts 1 2 read original paper father wrote origins COVID 19 taken Moderna vaccine daughter whose 19 years old think vaccine adverse effects,North Carolina,0,Moderna,positive,positive
1.44e+18,25/09/2021 23:16,vaccine glut US literally double dip quadruple jabbed Pfizer Moderna questions asked go trifecta J amp J becomes available president wait long share GlobalCitizenLive,Texas,0,Moderna,positive,positive
1.44e+18,25/09/2021 17:46,People 65 Anyone underlying health conditions Frontline workers like doctors nurses etc applies people categories got Pfizer vaccine mix vaccines originally got Moderna switch,Virginia,0,Moderna,positive,positive
1.44e+18,25/09/2021 17:46,Seeing confusion get COVID19 booster shot big part Pfizer vaccine approved boosters even certain people like got Moderna still waiting gets booster 1 3,Virginia,0,Moderna,positive,positive
1.44e+18,25/09/2021 13:00,wishing got vaccine Mine Moderna,Tennessee,0,Moderna,positive,neutral
1.44e+18,25/09/2021 12:37,vaccine get waiting getting Moderna booster,New York,0,Moderna,neutral,neutral
1.44e+18,25/09/2021 03:46,Fair enough prolific et al rely good participants true high stake vaccine research moderna uses remote surveys psych Really red team versus blue team utopia cyberspace devolved,Massachusetts,0,Moderna,positive,positive
1.44e+18,24/09/2021 22:10,Remarkable also received moderna vaccine Genoa job well given frontline healthcare worker,Arizona,0,Moderna,positive,positive
1.44e+18,24/09/2021 21:55,think relatively low dose Pfizer vaccine vs Moderna,Georgia,0,Moderna,negative,neutral
1.44e+18,24/09/2021 21:50,procedure 10 11 schedule COVID19 test flu vaccine 10 6 also got schedule 3rd dose Moderna 10 26 FYI StJosephCounty residents 211 said 1 Moderna location,Indiana,0,Moderna,neutral,neutral
1.44e+18,24/09/2021 21:06,booster drive site open Monday Friday 10 6 pm Bring proof vaccination preferably vaccine card lists previous vaccinations Pfizer boosters available Moderna J amp J boosters recommended time,North Carolina,0,Moderna,positive,positive
1.44e+18,24/09/2021 20:13,would want reduce amount vaccine half Moderna booster already many breakthroughs full dose get booster Soon plz,Indiana,0,Moderna,positive,positive
1.44e+18,24/09/2021 17:52,UPDATE Moderna HQ May answer COVID 19 Pandemic End Next Year Vaccine Makers Say,Pennsylvania,0,Moderna,neutral,neutral
1.44e+18,24/09/2021 16:58,UK utilizing Pfizer Moderna vaccine believe would call BS,Kentucky,1,Moderna,neutral,neutral
1.44e+18,24/09/2021 16:45,Got booster 8 31 Grateful Moderna vaccine go local Walgreens Surprisingly ill 2 days w jab 3 Jab 2 laid week 1 5 days better risking COVID19 MaskUp GetVaccinated,Illinois,0,Moderna,positive,neutral
1.44e+18,24/09/2021 16:33,1 fully vaccinated Moderna vaccine might caught DeltaVariant back June 2021 bad taste mouth 8 days,California,0,Moderna,negative,negative
1.44e+18,24/09/2021 16:29,CDC Director Dr Walensky please approve booster shots moderna vaccine soon possible want 93 year old mother fully protected moderna booster shot Walgreens waiting approve moderna booster shots,Louisiana,0,Moderna,positive,positive
1.44e+18,24/09/2021 14:04,next question going believe mRNA vaccines done heart doctor going believe problems heart moderna vaccine need get contact inventor Robert W Malone,California,9,Moderna,positive,neutral
1.44e+18,24/09/2021 12:48,Moderna vaccine first vaccine reaction second vaccine bit achy feverish 36 hrs Nothing major retired could worked problem barely felt jabs Get done less painful dying,Oklahoma,0,Moderna,negative,negative
1.44e+18,24/09/2021 12:06,experts learned time Pfizer Moderna shots affects overall protection via COVID19 CoronavirusPandemic CovidVaccine GetVaccinated WearAMask,California,0,Moderna,neutral,neutral
1.44e+18,24/09/2021 03:06,find weird FDA said shit Moderna vaccine yet shit approved still distributed approved option,New York,0,Moderna,negative,negative
1.44e+18,24/09/2021 02:38,Moderna vaccine side effects got Moderna booster arm sore days tired awhile,Maine,0,Moderna,negative,negative
1.44e+18,24/09/2021 01:06,Amazing received Moderna vaccine truly believe best based upon seen,Arizona,0,Moderna,positive,positive
1.44e+18,23/09/2021 22:49,data suggesting Moderna vaccine durable Pfizer seeing Pfizer booster authorization requests coming talk PCP first post may make feel better,Arizona,0,Moderna,positive,positive
1.44e+18,23/09/2021 21:30,introducing Salted Caramel Moderna COVID 19 Vaccine,New York,0,Moderna,neutral,neutral
1.44e+18,23/09/2021 19:37,Moderna Sore arm Wee bit nausea tired day worth show proof vaccine museum today,New York,0,Moderna,negative,negative
1.44e+18,23/09/2021 19:28,Moderna vaccine 2 shots reaction either time,Alabama,0,Moderna,neutral,neutral
1.44e+18,23/09/2021 19:05,explains ordered salad lunch day dressing choices French Russian Italian vinaigrette Moderna Pfizer Booster COVID19 vaccine CovidVaccine,California,0,Moderna,neutral,neutral
1.44e+18,23/09/2021 18:54,2 doses moderna problem Husband non reaction us knocked day Shingles vaccine 26 yo son hates needles got Pfizer went thru NYC months long lockdown morgue trucks etc wan playing reaction jab,Maryland,0,Moderna,negative,negative
1.44e+18,23/09/2021 18:11,got Moderna vaccine absolutely zero side effects lucky arm even sore took Tylenol shots bed time,Georgia,0,Moderna,positive,positive
1.44e+18,23/09/2021 17:16,Wish would include available population data vaccinees 5 6M cohort 65 amp older incl 2 9M individuals fully vaccinated COVID19 Moderna vaccine,California,0,Moderna,positive,positive
1.44e+18,23/09/2021 16:59,Booster Bandit Moderna Pfizer jj johnsonandjohnson biotech vaccine COVIDIOTS Covid 19 COVID19 coronavirus Boosters Booster Bandit pandemic ThirdWave,Ohio,0,Moderna,positive,neutral
1.44e+18,23/09/2021 16:44,Breaking Moderna vaccine salad dressing coming Newman Owned brand,California,0,Moderna,neutral,neutral
1.44e+18,23/09/2021 16:24,Moderna felt fine first dose felt lethargic day second dose vaccine nothing afraid afraid CoViD 19 especially possibility might spread someone amp kill Get vaccinated soon,New York,0,Moderna,negative,negative
1.44e+18,23/09/2021 16:12,Pfizer vaccine getting attention Moderna vaccine better vaccine Moderna vaccine created African American woman scientist,New York,0,Moderna,positive,positive
1.45e+18,05/10/2021 17:13,soon possibly could 61 still got two Moderna shots ends April amp May 2020 Make tend bit lazy vaccine hesitant,Virginia,0,Moderna,negative,negative
1.45e+18,05/10/2021 17:05,waiting approval Moderna vaccine,California,0,Moderna,positive,neutral
1.45e+18,05/10/2021 02:17,US unveils guidance federal vaccine mandate comment,Minnesota,0,Moderna,neutral,neutral
1.45e+18,05/10/2021 01:08,available needed far moderna vaccine booster approved US,New Jersey,0,Moderna,positive,positive
1.45e+18,05/10/2021 00:28,got Moderna vaccine February wish could get booster,Texas,0,Moderna,positive,neutral
1.45e+18,06/10/2021 17:17,see folks,Kansas,0,Moderna,neutral,neutral
1.45e+18,06/10/2021 15:43,anyone 3rd Moderna vaccine yet feel Mine scheduled two weeks,Wisconsin,0,Moderna,neutral,neutral
1.45e+18,06/10/2021 15:35,moderna J amp J Pfizer recently approved fda approved emergency use folks taking based info vaccine time,Michigan,0,Moderna,positive,neutral
1.45e+18,06/10/2021 15:21,Juan amp relate critical thinking vaccine Juan 24 hrs w Moderna booster reaction similar mine amplified fever chills aches critical thinking Wow Last night left car drive w keys,Arizona,0,Moderna,negative,positive
1.45e+18,06/10/2021 13:05,Sweden pauses use Moderna COVID vaccine younger age groups,California,0,Moderna,neutral,neutral
1.45e+18,06/10/2021 03:22,least 4B additional revenue EU deal Japan increases order Well 100mm jabs manufactured nvax stays CMC holding pattern stock drops 40 7days Meanwhile Japan stainless steel amp rubber fragments,South Carolina,0,Moderna,positive,negative
1.45e+18,06/10/2021 02:54,Also three times vaccinated son 12th birthday going get vaccine daughter 10 years old received vaccination Moderna Trial,South Carolina,0,Moderna,neutral,positive
1.45e+18,06/10/2021 00:52,Thanks info got Moderna vaccine literature given said component virus,Virginia,0,Moderna,positive,positive
1.45e+18,07/10/2021 20:17,something rotten Denmark Finland Moderna,Idaho,0,Moderna,negative,neutral
1.45e+18,07/10/2021 17:39,Finland joins Sweden Denmark pausing Moderna COVID 19 vaccine US officials respond Sure typical rare recover quickly response helpful happens child amp tossed aside acceptable collateral damage,Minnesota,0,Moderna,positive,positive
1.45e+18,07/10/2021 16:44,gives booster shot six months since got vaccine ready booster,Texas,0,Moderna,positive,positive
1.45e+18,07/10/2021 16:10,Follows Sweden Denmark Halting Use Moderna Vaccine Younger Age Group Download app read,California,0,Moderna,neutral,neutral
1.45e+18,07/10/2021 16:09,Finland Follows Sweden Denmark Halting Use Moderna Vaccine Younger Age Group Download app read,California,0,Moderna,neutral,neutral
1.45e+18,07/10/2021 14:22,guys know pharmacies giving third dose moderna vaccine Third dose authorized approved yet,Georgia,0,Moderna,positive,neutral
1.45e+18,07/10/2021 13:12,Sweden suspends Moderna vaccine 30,Virginia,0,Moderna,neutral,neutral
1.45e+18,07/10/2021 12:11,Denmark Sweden Halt Use Moderna COVID Vaccine Everyone 30 via,Virginia,0,Moderna,neutral,neutral
1.45e+18,07/10/2021 11:33,Moderna plans spend much 500 million build factory Africa could produce half billion messenger RNA vaccine doses year via,Minnesota,0,Moderna,neutral,positive
1.45e+18,07/10/2021 10:47,vaccines safe Maybe little bit testing give kids,Florida,1,Moderna,positive,positive
1.45e+18,07/10/2021 09:40,Moderna Covid vaccine numbers studies effectiveness months 11alivemorningnews,Georgia,0,Moderna,neutral,neutral
1.45e+18,07/10/2021 05:19,BREAKING Sweden Denmark ban Moderna covid vaccine causing myocarditis young people,California,0,Moderna,negative,positive
1.45e+18,07/10/2021 04:44,article interesting talks J amp J people getting Pfizer booster shot,Hawaii,0,Moderna,positive,positive
1.45e+18,07/10/2021 04:34,Moderna COVID vaccine booster dose results immune,New York,0,Moderna,positive,neutral
1.45e+18,07/10/2021 04:27,someone fully vaccinated Moderna vaccine timeline breakthrough COVID infection One week give take Trying protect MIL friend tested positive find info HELP,West Virginia,0,Moderna,positive,positive
1.45e+18,07/10/2021 04:24,Denmark Sweden Halt Use Moderna COVID Vaccine Everyone 30 via,Tennessee,0,Moderna,neutral,neutral
1.45e+18,07/10/2021 00:54,Denmark Sweden Halt Use Moderna COVID Vaccine Everyone 30,Texas,0,Moderna,neutral,neutral
1.45e+18,07/10/2021 00:18,Sweden suspends Moderna vaccine 30,Washington,0,Moderna,neutral,neutral
1.45e+18,08/10/2021 22:55,BREAKING Iceland halted Moderna COVID 19 vaccine ages due risk heart inflammation one bites dust,Oregon,2,Moderna,positive,negative
1.45e+18,08/10/2021 22:31,True FDA approved version vaccine available America yet Everyone going getting Phizer Moderna j amp j understand government Employers requiring mandates unconstitutional long FDA vaccine unavailable,Washington,1,Moderna,positive,positive
1.45e+18,08/10/2021 21:13,Maybe Biden push Moderna come w Ebola vaccine hope Americans die 1st,Florida,0,Moderna,negative,neutral
1.45e+18,08/10/2021 18:10,Moderna unblinded TeenCove study 50 50 one son received vaccine placebo vaccinated Yay GetVaxxed,Massachusetts,0,Moderna,positive,neutral
1.45e+18,08/10/2021 18:06,Pfizer tested Covid 19 vaccine cloned primate kidney cells begins protection degradation within month second injection Moderna used cloned human lung cells first protection lasts longer think safer children 12,Ohio,2,Moderna,negative,positive
1.45e+18,08/10/2021 17:59,skeptics,Nevada,0,Moderna,negative,neutral
1.45e+18,08/10/2021 17:57,Finland 8 Denmark 2 Sweden 3 ranked top 10 highest quality life world three countries banned Moderna COVID vaccine men 30 due dangerous side effects,Nevada,2,Moderna,negative,negative
